10 degree,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.309038155,0.457534995,0.602904963,0.743733979,0.878468156,1.008240595,1.128109097,1.242304862,1.350557151,1.45260614,1.5478055,1.635615948,1.714826192,1.78910252,1.869190024,1.957508862,,,,,,,,,,,,
0.204753803,0.305803768,0.407644107,0.507997113,0.603444498,0.696295453,0.785537015,0.871135868,0.954382908,1.033717429,1.10856866,1.178361213,1.240116756,1.29840825,1.359705323,1.420142239,,,,,,,,,,,,
0.123463516,0.185506,0.24883988,0.311798325,0.37307821,0.432949383,0.491770777,0.548371649,0.602928351,0.655410529,0.705227366,0.750734411,0.792498939,0.83080752,0.873219534,0.914658651,,,,,,,,,,,,
0.078232905,0.118578489,0.159533597,0.201362109,0.242387298,0.282812856,0.322204563,0.360389688,0.397205139,0.432499712,0.466178572,0.496966379,0.524868087,0.55163823,0.580220751,0.608907797,,,,,,,,,,,,
50degree,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.223522942,0.333129488,0.441708784,0.547519457,0.649665761,0.747660972,0.841357633,0.9310394,1.015364809,1.094903371,1.169001561,1.23760549,1.301138673,1.359855417,1.42332139,1.487214847,,,,,,,,,,,,
0.142233689,0.213916608,0.285635267,0.356241948,0.424800769,0.492623081,0.557844927,0.619857981,0.679821253,0.736633017,0.789933084,0.839441131,0.884351956,0.926549702,0.972895496,1.019213511,,,,,,,,,,,,
0.104161654,0.156748299,0.209615734,0.262029927,0.313674876,0.363853506,0.412864986,0.459460775,0.50395441,0.546948335,0.586968312,0.624505792,0.65912024,0.692698241,0.729148211,0.764625881,,,,,,,,,,,,
0.0580106,0.087829586,0.117837726,0.147928771,0.177823451,0.20706779,0.235856865,0.263269489,0.290148384,0.316251778,0.341013148,0.364733224,0.386561593,0.407771402,0.431097882,0.454170083,,,,,,,,,,,,
10 degree,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH3,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.042397762,0.109477927,0.175906032,0.242286715,0.308282265,0.374752593,0.44107591,0.506350401,0.571105475,0.635801258,0.699852098,0.763318524,0.825483157,0.886257952,0.94546746,1.002782289,1.058263814,1.111981789,1.16285588,1.21028714,1.2531704,1.292537662,1.329644765,1.363180129,1.394213523,1.421536273,1.444502789,1.463254065
0.029022162,0.074510906,0.119963681,0.164807238,0.209033935,0.253411612,0.298090733,0.343537848,0.389188243,0.434951276,0.480940477,0.527004003,0.572369288,0.615479883,0.655839483,0.693949002,0.729874023,0.764675349,0.798863975,0.830241669,0.858113507,0.883045737,0.906579508,0.929165744,0.950146992,0.967980626,0.983465719,0.996655091
0.020825347,0.053738978,0.086815322,0.119825257,0.152838846,0.185648504,0.218617227,0.252086863,0.285964118,0.320041068,0.354149469,0.388798502,0.423164468,0.457333,0.488999866,0.518008014,0.544982192,0.570920693,0.596632499,0.620284747,0.641639208,0.660416143,0.677086446,0.693712335,0.709988383,0.724947939,0.737035415,0.748801033
0.012001417,0.031034052,0.050072645,0.06921201,0.088432461,0.107808349,0.127312036,0.147545992,0.1676399,0.188142091,0.208601772,0.228985304,0.249497699,0.269644316,0.289108368,0.306836045,0.323498805,0.339514833,0.354987114,0.369685768,0.382523067,0.392981233,0.403659514,0.414043067,0.423163688,0.432207579,0.440205441,0.447216443
50degree,,,,,,,,,,,,,,,,,,,,,,,,,,,
NH3,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.009068334036466666,0.023456145445352114,0.03811734662204084,0.05299496959134615,0.06814186785714285,0.08366907158203125,0.09928450907738094,0.11517499402173914,0.13121976151960782,0.14777888229166666,0.16461729395833335,0.18104090319767444,0.19750089436619717,0.21392405555555555,0.22990896380952383,0.24549324210526313,0.2603765820945946,0.274815619,0.2883114984939759,0.3013338455882353,0.31352822037037037,0.3244018321428571,0.3345989020661157,0.3437788884920635,0.3521536651041666,0.3596307577272727,0.366462304661017,0.3729377514423077
0.00637057884492857,0.016319318410363635,0.026383718554366227,0.03654764997525865,0.04688109653945949,0.05743304030797102,0.06810778413461539,0.07906975289179104,0.0903701193647541,0.10200865075348839,0.11363786499999999,0.12515506820652172,0.13664444661458333,0.14728504194444444,0.15757735,0.16741301759259258,0.17698533973214287,0.18641658975409836,0.1962629709375,0.20582370204545455,0.21437700170454546,0.2225506962765957,0.229774525,0.23709873641304346,0.24326376363636362,0.248803225,0.2539272919811321,0.25799314897959186
0.0047739541130882345,0.012096185653766233,0.019574195188240006,0.027119040333333354,0.03476809014133335,0.042587748613555576,0.05043115549500003,0.05833676634615385,0.06657591692708334,0.07493791734693878,0.08346809233870968,0.09190955213068182,0.10049671877300004,0.10871562786458333,0.11652234431818181,0.12382857416666666,0.13119247892156863,0.13849174681818183,0.14558170708333332,0.15242920048076922,0.1590560471830986,0.16500693650568182,0.17064385729166667,0.17581028362068965,0.18064979813829787,0.1849650125,0.1889185887971698,0.19210767713815788
0.0027870854379935897,0.006947002946337353,0.011248868049885057,0.015606566928589746,0.020022471307727278,0.02453238494763442,0.028970045083518543,0.03352282923983053,0.038147467915000025,0.04293717074551726,0.047546087416388924,0.05243613693181818,0.05731600992647059,0.06223391621428571,0.0668550638671875,0.07127748681818181,0.07566138449519232,0.07985884056818181,0.08392868292410714,0.08794631529017857,0.09166783498134327,0.09529729424603176,0.0985069115,0.10162064497692311,0.1045136372594203,0.10683660783132531,0.10921790416666667,0.11111097730978262
